move_id	name	type	category	power	accuracy	pp	priority	secondary_chance	target	tm_slot	tm_number	tutor_slot	is_placeholder	source_record	confidence	description
348	Leaf Blade	Grass	Physical	90	100	15	0	0	0	NA	NA	110	FALSE	data.js:moves[348]	Measured	The foe is slashed with a sharp leaf. It has a high critical-hit ratio.
349	Dragon Dance	Dragon	Status	0	0	20	0	0	16	NA	NA	39	FALSE	data.js:moves[349]	Measured	A mystic, powerful dance that boosts the user's Attack and Speed stats.
350	Rock Blast	Rock	Physical	25	100	10	0	0	0	NA	NA	87	FALSE	data.js:moves[350]	Measured	The user hurls two to five hard rocks at the foe to attack.
351	Shock Wave	Electric	Special	60	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[351]	Measured	A rapid jolt of electricity strikes the foe. It can't be evaded.
352	Water Pulse	Water	Special	60	100	20	0	20	0	NA	NA	NA	FALSE	data.js:moves[352]	Measured	An attack with a pulsing blast of water. It may also confuse the foe.
353	Doom Desire	Steel	Special	140	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[353]	Measured	A move that attacks the foe with a blast of light two turns after use.
354	Psycho Boost	Psychic	Special	140	100	5	0	100	0	NA	NA	NA	FALSE	data.js:moves[354]	Measured	An intense attack that also sharply reduces the user's Sp. Atk stat.
355	Leech Fang	Bug	Physical	80	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[355]	Measured	An attack that absorbs half the damage it inflicted to restore HP.
356	Air Slash	Flying	Special	75	100	15	0	30	0	55	56	NA	FALSE	data.js:moves[356]	Measured	The foe is sliced by a blade of air. It may also make the foe flinch.
357	Aqua Jet	Water	Physical	40	100	20	1	0	0	NA	NA	NA	FALSE	data.js:moves[357]	Measured	An almost invisibly fast attack that is certain to strike first.
358	Aqua Tail	Water	Physical	90	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[358]	Measured	The foe is attacked with a swinging tail as vicious as a wave in a storm.
359	Aura Sphere	Fighting	Special	80	0	20	0	0	0	31	32	NA	FALSE	data.js:moves[359]	Measured	A blast of aura power is let loose at the foe. It is sure to hit.
360	Avalanche	Ice	Physical	60	100	10	252	0	0	NA	NA	NA	FALSE	data.js:moves[360]	Measured	An attack move that gains in intensity if the target has hurt the user.
361	Brave Bird	Flying	Physical	120	100	15	0	0	0	116	117	NA	FALSE	data.js:moves[361]	Measured	The user tucks in its wings and charges. It also hurts the user.         
362	Bug Buzz	Bug	Special	90	100	10	0	10	0	NA	NA	105	FALSE	data.js:moves[362]	Measured	The user creates a damaging sound wave that may lower the foe's Sp. Def.
363	Bullet Punch	Steel	Physical	40	100	30	1	0	0	NA	NA	NA	FALSE	data.js:moves[363]	Measured	The user strikes with a tough punch that is certain to strike first.
364	Charge Beam	Electric	Special	50	100	10	0	100	0	NA	NA	11	FALSE	data.js:moves[364]	Measured	The user fires a load of electricity that may raise the user's Sp. Atk.  
365	Close Combat	Fighting	Physical	120	100	5	0	0	0	0	1	NA	FALSE	data.js:moves[365]	Measured	The foe is fought up close. This cuts the user's Defense and Sp. Def.
366	Cross Poison	Poison	Physical	70	100	20	0	10	0	NA	NA	NA	FALSE	data.js:moves[366]	Measured	An attack with a high critical-hit ratio. It may also poison the foe.
367	Dark Pulse	Dark	Special	80	100	15	0	20	0	78	79	NA	FALSE	data.js:moves[367]	Measured	The user releases a horrible aura that may also make the foe flinch.
368	Discharge	Electric	Special	80	100	15	0	30	32	NA	NA	NA	FALSE	data.js:moves[368]	Measured	The user looses an electric flare that hits all Pokemon and may paralyze.         
369	Draco Meteor	Dragon	Special	130	100	5	0	0	0	118	119	NA	FALSE	data.js:moves[369]	Measured	An intense attack that also sharply reduces the user's Sp. Atk stat.
370	Dragon Pulse	Dragon	Special	85	100	10	0	0	0	58	59	NA	FALSE	data.js:moves[370]	Measured	The foe is attacked with a shock wave generated by the user's gaping mouth.
371	Drain Punch	Fighting	Physical	75	100	10	0	0	0	59	60	NA	FALSE	data.js:moves[371]	Measured	A harsh punch that absorbs half the damage it inflicted to restore HP.
372	Earth Power	Ground	Special	90	100	10	0	10	0	75	76	NA	FALSE	data.js:moves[372]	Measured	The ground under the foe erupts. It may also lower the foe's Sp. Def.          
373	Energy Ball	Grass	Special	90	100	10	0	10	0	52	53	NA	FALSE	data.js:moves[373]	Measured	The foe is blasted with natural energy. It may also lower the foe's Sp. Def.
374	Focus Blast	Fighting	Special	120	70	5	0	10	0	51	52	NA	FALSE	data.js:moves[374]	Measured	The user unleashes its power. It may also lower the foe's Sp. Def.
375	Force Palm	Fighting	Physical	60	100	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[375]	Measured	The foe is attacked with a shock wave that may also leave it paralyzed.
376	Giga Impact	Normal	Physical	150	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[376]	Measured	A severely damaging attack that makes the user rest on the next turn.
377	Grass Knot	Grass	Special	1	100	20	0	0	0	85	86	NA	FALSE	data.js:moves[377]	Measured	Grass snares and trips the foe. It does more damage to heavier foes.
378	Gunk Shot	Poison	Physical	120	80	5	0	30	0	89	90	NA	FALSE	data.js:moves[378]	Measured	Filthy garbage is shot at the foe. It may also poison the target.
379	Hammer Arm	Fighting	Physical	100	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[379]	Measured	The user swings its heavy fist. It also lowers the user's Speed.
380	Head Smash	Rock	Physical	150	85	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[380]	Measured	A reckless, life- risking tackle that also hurts the user terribly.
381	Ice Shard	Ice	Physical	40	100	30	1	0	0	NA	NA	NA	FALSE	data.js:moves[381]	Measured	The user hurls chunks of ice that are certain to strike first.
382	Iron Head	Steel	Physical	80	100	15	0	30	0	22	23	NA	FALSE	data.js:moves[382]	Measured	The foe is slammed with its hard head. It may also make the foe flinch.
383	Lava Plume	Fire	Special	80	100	15	0	30	32	NA	NA	NA	FALSE	data.js:moves[383]	Measured	Scarlet flames wash over all Pokemon in battle. It may also inflict burns.
384	Magnet Bomb	Steel	Physical	60	0	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[384]	Measured	A steel bomb is stuck to the foe. It is sure to hit.
385	Mud Bomb	Ground	Special	65	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[385]	Measured	The foe is struck with a mud ball.
386	Nasty Plot	Dark	Status	0	0	20	0	0	16	NA	NA	76	FALSE	data.js:moves[386]	Measured	The user thinks bad thoughts. It sharply raises the Sp. Atk stat.
387	Night Slash	Dark	Physical	70	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[387]	Measured	The user slashes the foe when it can. It has a high critical-hit ratio.
388	Ominous Wind	Ghost	Special	60	100	5	0	10	0	NA	NA	NA	FALSE	data.js:moves[388]	Measured	Repulsive wind is used to attack. It may also raise all the user's stats.
389	Power Gem	Rock	Special	80	100	20	0	0	0	NA	NA	116	FALSE	data.js:moves[389]	Measured	The user attacks with a ray of light that sparkles like gemstones.
390	Power Whip	Grass	Physical	120	90	10	0	0	0	NA	NA	126	FALSE	data.js:moves[390]	Measured	The user violently whirls its vines or tentacles to lash the foe.
391	Psycho Cut	Psychic	Physical	70	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[391]	Measured	The user tears the foe with psychic blades. It has a high crit ratio.        
392	Rock Climb	Normal	Physical	90	85	20	0	20	0	NA	NA	NA	FALSE	data.js:moves[392]	Measured	A charging attack that may confuse the foe. Can also be used to scale walls.
393	Rock Polish	Rock	Status	0	0	20	0	0	16	NA	NA	46	FALSE	data.js:moves[393]	Measured	The user polishes its body to sharply boost its Speed.
394	Rock Wrecker	Rock	Physical	150	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[394]	Measured	The foe is hit with a huge boulder. The user can't move on the next turn.
395	Roost	Flying	Status	0	0	5	0	0	16	50	51	NA	FALSE	data.js:moves[395]	Measured	A self-healing move that restores HP by up to half of the user's maximum HP.
396	Seed Bomb	Grass	Physical	80	100	15	0	0	0	3	4	NA	FALSE	data.js:moves[396]	Measured	The user shoots a barrage of hard seeds at the foe.
397	Shadow Claw	Ghost	Physical	80	100	15	0	0	0	64	65	NA	FALSE	data.js:moves[397]	Measured	Claws made of shadows rake the foe. It has a high critical-hit ratio.
398	Shadow Sneak	Ghost	Physical	40	100	30	1	0	0	NA	NA	NA	FALSE	data.js:moves[398]	Measured	The user extends its shadow to attack. It will strike first.         
399	Vacuum Wave	Fighting	Special	40	100	30	1	0	0	110	111	NA	FALSE	data.js:moves[399]	Measured	The user sends a wave of vacuum at the foe. It will strike first.         
400	X-Scissor	Bug	Physical	80	100	15	0	0	0	80	81	NA	FALSE	data.js:moves[400]	Measured	The user slashes the foe with crossed claws as if they were scissors.
401	Zen Headbutt	Psychic	Physical	80	100	15	0	20	0	7	8	NA	FALSE	data.js:moves[401]	Measured	The user focuses and rams the foe. It may also make the foe flinch.
402	Switcheroo	Dark	Status	0	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[402]	Measured	The user trades held items with the foe faster than the eye can follow.
403	Drill Run	Ground	Physical	80	100	10	0	0	0	NA	NA	35	FALSE	data.js:moves[403]	Measured	The user rotates its body like a drill. It has a high critical-hit ratio.
404	Bulldoze	Ground	Physical	60	100	20	0	100	32	95	96	NA	FALSE	data.js:moves[404]	Measured	The user hits all Pokemon in battle by stomping. Lowers Speed of those hit.     
405	Electroweb	Electric	Special	55	100	15	0	100	8	14	15	NA	FALSE	data.js:moves[405]	Measured	The user traps the foe in an electric net. It also lowers the foe's Speed.
406	Flame Charge	Fire	Physical	50	100	20	0	100	0	NA	NA	2	FALSE	data.js:moves[406]	Measured	The user cloaks itself in flames and attacks. It also ups the user's Speed.   
407	Frost Breath	Ice	Special	60	100	10	0	30	0	96	97	NA	FALSE	data.js:moves[407]	Measured	The user blows cold air that always lands a critical hit. It can cause frostbite.
408	Heart Stamp	Psychic	Physical	60	100	25	0	30	0	NA	NA	NA	FALSE	data.js:moves[408]	Measured	The foe is hit after a cute act. It may also make the foe flinch.
409	Hone Claws	Dark	Status	0	0	15	0	0	16	NA	NA	102	FALSE	data.js:moves[409]	Measured	The user sharpens its claws to raise its Attack and accuracy.
410	Horn Leech	Grass	Physical	75	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[410]	Measured	A harsh attack that absorbs half the damage it inflicted to restore HP.
411	Coil	Poison	Status	0	0	20	0	0	16	NA	NA	NA	FALSE	data.js:moves[411]	Measured	The user coils up, raising its Attack, Defense, and accuracy.
412	Hurricane	Flying	Special	110	70	10	0	30	0	47	48	NA	FALSE	data.js:moves[412]	Measured	The foe is caught in a fierce wind. It may also confuse the foe.
413	Icicle Crash	Ice	Physical	85	100	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[413]	Measured	Icicles are dropped on the foe. It may also make the foe flinch.
414	Work Up	Normal	Status	0	0	30	0	0	16	NA	NA	0	FALSE	data.js:moves[414]	Measured	The user rouses itself to raise its Attack and Sp. Atk stats.
415	Quiver Dance	Bug	Status	0	0	20	0	0	16	NA	NA	NA	FALSE	data.js:moves[415]	Measured	The user mystically dances, raising its Sp. Atk, Sp. Def, and Speed.
416	Leaf Tornado	Grass	Special	65	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[416]	Measured	Sharp leaves circle the foe.
417	Low Sweep	Fighting	Physical	60	100	20	0	100	0	77	78	NA	FALSE	data.js:moves[417]	Measured	The user attacks the foe's legs, lowering its Speed stat.
418	Snarl	Dark	Special	55	100	15	0	100	8	107	108	NA	FALSE	data.js:moves[418]	Measured	The user barks menacingly. It also lowers the foe's Sp. Atk.
419	Struggle Bug	Bug	Special	50	100	20	0	100	8	NA	NA	NA	FALSE	data.js:moves[419]	Measured	While resisting, the user attacks the foe, lowering its Sp. Atk stat.
420	Steamroller	Bug	Physical	65	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[420]	Measured	The user crushes the foe with its body. It may also make the foe flinch.
421	Storm Throw	Fighting	Physical	60	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[421]	Measured	The user strikes the foe fiercely. It always results in a critical hit.
422	Venoshock	Poison	Special	65	100	10	0	0	0	62	63	NA	FALSE	data.js:moves[422]	Measured	The foe is soaked by a special acid. Its power doubles if the foe is poisoned.
423	Wild Charge	Electric	Physical	90	100	15	0	0	0	98	99	NA	FALSE	data.js:moves[423]	Measured	The user throws an electrified tackle. It hurts the user a little.
424	Poison Jab	Poison	Physical	80	100	20	0	30	0	83	84	NA	FALSE	data.js:moves[424]	Measured	The foe is stabbed by an arm steeped in poison. It may also poison the foe.
425	Acid Spray	Poison	Special	40	100	20	0	100	0	NA	NA	NA	FALSE	data.js:moves[425]	Measured	The user spits fluid that melts the foe. It harshly lowers the foe's Sp. Def.
426	Fiery Dance	Fire	Special	80	100	10	0	50	0	NA	NA	NA	FALSE	data.js:moves[426]	Measured	Cloaked in flames, the user dances. It may also raise the user's Sp. Atk.
427	Clear Smog	Poison	Special	50	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[427]	Measured	The user throws a clump of special mud that reverts all stat changes.
428	Leaf Storm	Grass	Special	130	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[428]	Measured	An intense attack that also sharply reduces the user's Sp. Atk stat.
429	Stone Edge	Rock	Physical	100	90	5	0	0	0	70	71	NA	FALSE	data.js:moves[429]	Measured	The foe is stabbed by sharpened stones. It has a high critical-hit ratio.
430	Payback	Dark	Physical	50	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[430]	Measured	If the user moves after the target, this attack's power will be doubled.
431	Fire Fang	Fire	Physical	65	100	15	0	10	0	NA	NA	90	FALSE	data.js:moves[431]	Measured	The user bites the foe. It may also make the foe flinch, or leave it burned.
432	Ice Fang	Ice	Physical	65	100	15	0	10	0	NA	NA	89	FALSE	data.js:moves[432]	Measured	The user bites the foe. It may also make the foe flinch, or leave it frozen.
433	Thunder Fang	Electric	Physical	65	100	15	0	10	0	NA	NA	88	FALSE	data.js:moves[433]	Measured	The user bites the foe. It may also make the foe flinch, or paralyze it.     
434	Flare Blitz	Fire	Physical	120	100	15	0	10	0	NA	NA	121	FALSE	data.js:moves[434]	Measured	A fiery tackle that may leave the foe burned. It also hurts the user a little.
435	Inferno	Fire	Special	120	50	5	0	100	0	NA	NA	NA	FALSE	data.js:moves[435]	Measured	The foe is engulfed by an intense fire that is sure to leave a burn.
436	Hex	Ghost	Special	65	100	10	0	0	0	NA	NA	100	FALSE	data.js:moves[436]	Measured	This attack does double damage to a target affected by a status problem.
437	Dual Chop	Dragon	Physical	40	100	15	0	0	0	67	68	NA	FALSE	data.js:moves[437]	Measured	The user hits the foe with two brutal strikes in one turn.
438	Double Hit	Normal	Physical	35	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[438]	Measured	The user slams the foe twice in a row with a long tail, vines, etc.
439	Cotton Guard	Grass	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[439]	Measured	The user protects itself with cotton, drastically raising its Defense.
440	Acrobatics	Flying	Physical	55	100	15	0	0	0	105	106	NA	FALSE	data.js:moves[440]	Measured	A nimble attack that does double damage if the user has no held item.
441	Flame Burst	Fire	Special	70	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[441]	Measured	The user attacks the foe with a bursting flame.
442	U-turn	Bug	Physical	70	100	20	0	0	0	88	89	NA	FALSE	data.js:moves[442]	Measured	After attacking, the user switches places with a party Pokemon.
443	Volt Switch	Electric	Special	70	100	20	0	0	0	91	92	NA	FALSE	data.js:moves[443]	Measured	After attacking, the user switches places with a party Pokemon.
444	Dragon Tail	Dragon	Physical	60	100	10	250	0	0	92	93	NA	FALSE	data.js:moves[444]	Measured	The foe is made to switch out with an ally. In the wild, the battle ends.
445	Circle Throw	Fighting	Physical	60	100	5	250	0	0	NA	NA	NA	FALSE	data.js:moves[445]	Measured	The foe is made to switch out with an ally. In the wild, the battle ends.
446	Mirror Shot	Steel	Special	65	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[446]	Measured	The user looses a flash of energy to damage.
447	Wood Hammer	Grass	Physical	120	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[447]	Measured	The user slams the foe with its hard body, also hurting itself a little.
448	Heal Pulse	Psychic	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[448]	Measured	The user emits a healing pulse that restores a target's HP by up to half.
449	Flash Cannon	Steel	Special	80	100	10	0	10	0	90	91	NA	FALSE	data.js:moves[449]	Measured	Light energy is shot at the foe. It may also lower the foe's Sp. Def.
450	Bug Bite	Bug	Physical	60	100	20	0	0	0	NA	NA	13	FALSE	data.js:moves[450]	Measured	The user bites the foe, eating its berry if it is holding one.
451	Pluck	Flying	Physical	60	100	20	0	0	0	87	88	NA	FALSE	data.js:moves[451]	Measured	The user pecks the foe, plucking its berry if it is holding one.
452	Shell Smash	Normal	Status	0	0	15	0	0	16	NA	NA	NA	FALSE	data.js:moves[452]	Measured	Sharply raises Attack, Sp. Atk, and Speed, but lowers Defense and Sp. Def.
453	Rage Powder	Bug	Status	0	0	20	2	0	16	NA	NA	NA	FALSE	data.js:moves[453]	Measured	The user scatters a cloud of powder, making foes attack only the user.
454	Wake-Up Slap	Fighting	Physical	70	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[454]	Measured	Does double damage to a sleeping foe. It also wakes the foe up, however.
455	Razor Shell	Water	Physical	75	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[455]	Measured	The foe is cut by sharp shells. It has a high critical-hit ratio.
456	Copycat	Normal	Status	0	0	20	0	0	1	NA	NA	NA	FALSE	data.js:moves[456]	Measured	The user mimics the last move used. Fails if no move has been used yet.
457	Miracle Eye	Psychic	Status	0	0	40	0	0	0	NA	NA	NA	FALSE	data.js:moves[457]	Measured	Completely negates the foe's efforts to heighten its ability to evade.
458	Sucker Punch	Dark	Physical	70	100	5	1	0	0	NA	NA	NA	FALSE	data.js:moves[458]	Measured	This move allows the user to strike first, if the foe is readying an attack.
459	Scald	Water	Special	80	100	15	0	30	0	82	83	NA	FALSE	data.js:moves[459]	Measured	Boiling water is shot at the foe. It may also cause a burn.
460	Brine	Water	Special	65	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[460]	Measured	If the foe's HP is down to half, this attack does double damage.
461	Fairy Wind	Fairy	Special	40	100	30	0	30	0	NA	NA	NA	FALSE	data.js:moves[461]	Measured	The user stirs up a fairy wind and strikes the foe with it.
462	Baby-Doll Eyes	Fairy	Status	0	100	10	1	0	0	NA	NA	NA	FALSE	data.js:moves[462]	Measured	A cute stare that lowers the foe's Attack stat. It is sure to go first.
463	Play Rough	Fairy	Physical	90	100	10	0	10	0	112	113	NA	FALSE	data.js:moves[463]	Measured	The foe is roughed up by the user. This may lower the foe's Attack.
464	Moonblast	Fairy	Special	95	100	15	0	30	0	NA	NA	NA	FALSE	data.js:moves[464]	Measured	The foe is attacked with the power of the moon. This may lower its Sp. Atk.
465	Drain Kiss	Fairy	Special	50	100	10	0	0	0	44	45	NA	FALSE	data.js:moves[465]	Measured	A sweet kiss that absorbs over half the damage inflicted to restore HP.
466	Dazzling Gleam	Fairy	Special	80	100	10	0	0	8	101	102	NA	FALSE	data.js:moves[466]	Measured	The user damages opposing Pokemon by emitting a powerful flash.
467	Disarm Cry	Fairy	Special	40	0	15	0	0	8	NA	NA	NA	FALSE	data.js:moves[467]	Measured	The user lets out a charming cry that cannot be evaded.
468	Stealth Rock	Rock	Status	0	0	20	0	0	64	NA	NA	47	FALSE	data.js:moves[468]	Measured	Levitating rocks are laid around the foe's party to hurt foes switching in.
469	Toxic Spikes	Poison	Status	0	0	20	0	0	64	NA	NA	73	FALSE	data.js:moves[469]	Measured	Poisoned spikes are laid around the foe's party to hurt foes switching in.
470	Healing Wish	Psychic	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[470]	Measured	The user faints, but will fully heal the Pokemon taking its place.
471	Lunar Dance	Psychic	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[471]	Measured	The user faints, but will fully heal the Pokemon taking its place.
472	Tailwind	Flying	Status	0	0	15	0	0	16	NA	NA	28	FALSE	data.js:moves[472]	Measured	Whips up a tailwind that ups the Speed of all party Pokemon for four turns.
473	Boomburst	Normal	Special	140	100	10	0	0	32	NA	NA	NA	FALSE	data.js:moves[473]	Measured	The user emits a terrible soundwave that hits everything around it.
474	Incinerate	Fire	Special	60	100	15	0	0	8	NA	NA	NA	FALSE	data.js:moves[474]	Measured	The user burns the foe completely, rendering a held Berry useless.
475	Worry Seed	Grass	Status	0	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[475]	Measured	A worrying seed is planted on the foe, making its ability Insomnia.
476	Gastro Acid	Poison	Status	0	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[476]	Measured	Stomach acid is hurled onto the foe, suppressing its ability.
477	Geomancy	Fairy	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[477]	Measured	The user's Sp. Atk, Sp. Def, and Speed rise sharply on the second turn.
478	Flower Guard	Fairy	Status	0	0	10	0	0	32	NA	NA	NA	FALSE	data.js:moves[478]	Measured	The Defense stat of all Grass-type Pokemon is raised by a strange power.
479	Rototiller	Ground	Status	0	0	10	0	0	32	NA	NA	NA	FALSE	data.js:moves[479]	Measured	The Attack and Sp. Atk stats of all Grass-type Pokemon are raised.
480	Shift Gear	Steel	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[480]	Measured	Rotating its gears, the user raises its Attack and sharply raises its Speed.
481	Sticky Web	Bug	Status	0	0	20	0	0	64	NA	NA	NA	FALSE	data.js:moves[481]	Measured	A sticky net is woven around the foe's party to slow foes switching in.
482	Stored Power	Psychic	Special	20	100	10	0	0	0	NA	NA	97	FALSE	data.js:moves[482]	Measured	The user attacks with a stored power that grows with each raised stat.
483	Acupressure	Normal	Status	0	0	30	0	0	2	NA	NA	NA	FALSE	data.js:moves[483]	Measured	The user sharply raises one of its stats by pressing its stress points.
484	Punishment	Dark	Physical	1	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[484]	Measured	The more the foe has raised its stats, the greater the move's power.
485	Assurance	Dark	Physical	60	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[485]	Measured	Does double damage if the foe has already taken damage this turn.
486	Dragon Rush	Dragon	Physical	100	75	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[486]	Measured	A tackle exhibiting devastating menace. This may also make the target flinch.
487	Dark Void	Dark	Status	0	80	10	0	100	8	NA	NA	NA	FALSE	data.js:moves[487]	Measured	All foes are taken into a world of total darkness that makes them sleep.
488	Feint	Normal	Physical	30	100	10	2	0	0	NA	NA	NA	FALSE	data.js:moves[488]	Measured	An attack that hits a protected target. This also lifts the protection.
489	Phantom Force	Ghost	Physical	90	100	10	0	0	0	NA	NA	113	FALSE	data.js:moves[489]	Measured	The user vanishes, then strikes on the next turn, hitting even protected foes.
490	Petal Blizzard	Grass	Physical	90	100	15	0	0	32	NA	NA	NA	FALSE	data.js:moves[490]	Measured	Stirs up a violent petal blizzard, hitting everything around it.
491	Play Nice	Normal	Status	0	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[491]	Measured	The target loses its will to fight. This lowers its Attack.
492	Roar of Time	Dragon	Special	80	100	10	250	0	0	NA	NA	NA	FALSE	data.js:moves[492]	Measured	An attack which distorts time. The foe is made to switch out with an ally.
493	Spacial Rend	Dragon	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[493]	Measured	An attack that tears the space around it. Critical hits land more easily.
494	Magma Storm	Fire	Special	100	75	5	0	100	0	NA	NA	NA	FALSE	data.js:moves[494]	Measured	A maelstrom of fire rages that traps the target for four to five turns.
495	Final Gambit	Fighting	Special	1	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[495]	Measured	The user risks all, dealing damage equal to its HP and then fainting from exhaustion.
496	Shadow Force	Ghost	Physical	120	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[496]	Measured	The user vanishes, then strikes on the next turn, hitting even protected foes.
497	Nuzzle	Electric	Physical	20	100	20	0	100	0	NA	NA	NA	FALSE	data.js:moves[497]	Measured	The target is attacked with electrified cheeks that leave it paralyzed.
498	Retaliate	Normal	Physical	70	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[498]	Measured	If an ally fainted in the previous turn, this attack's damage increases.
499	Metal Bash	Steel	Physical	40	100	35	0	0	0	NA	NA	NA	FALSE	data.js:moves[499]	Measured	A physical attack in which the user charges, full body, into the foe.
500	Judgment	Normal	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[500]	Measured	An attack which changes type, depending on which kind of Plate the user is holding.
501	Freeze-Dry	Ice	Special	70	100	20	0	10	0	NA	NA	NA	FALSE	data.js:moves[501]	Measured	An attack which may leave the target frostbitten. It is super effective on Water types.
502	Psyshock	Psychic	Special	80	100	10	0	100	0	103	104	NA	FALSE	data.js:moves[502]	Measured	An odd psychic wave attacks the target. This attack does physical damage.
503	Round	Normal	Special	60	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[503]	Measured	The user attacks with a song. Others can join in, doing more damage.
504	Tail Slap	Normal	Physical	25	100	10	0	0	0	NA	NA	86	FALSE	data.js:moves[504]	Measured	The use attacks by hitting the target with its hard tail. It hits two to five times in a row.
505	Gear Grind	Steel	Physical	50	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[505]	Measured	The user attacks by throwing two steel gears at it target. This attack hits twice in a row.
506	Natural Gift	Normal	Physical	1	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[506]	Measured	The type and base power of this move is determined by the user's Berry.
507	Chip Away	Normal	Physical	70	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[507]	Measured	An attack which is not affected by the target's stat changes.
508	Smack Down	Rock	Physical	50	100	15	0	100	0	NA	NA	NA	FALSE	data.js:moves[508]	Measured	A projectile is thrown. A flying foe will fall to the ground.
509	Hyperspace Hole	Psychic	Special	80	0	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[509]	Measured	The user attacks from a hyperspace hole, hitting even protected targets.
510	Gyro Ball	Steel	Physical	1	100	5	0	0	0	73	74	NA	FALSE	data.js:moves[510]	Measured	A high-speed spin. The slower the user is than the foe, the greater the damage.
511	Hyperspace Fury	Dark	Physical	100	0	5	0	100	0	NA	NA	NA	FALSE	data.js:moves[511]	Measured	The target is hit with many arms. This hits protected foes, and lowers the user's Defense.
512	Attack Order	Bug	Physical	120	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[512]	Measured	The user calls out its underlings to pummel the foe. It has a high critical-hit ratio.
513	Defend Order	Bug	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[513]	Measured	The user calls out its underlings to shield its body, raising its Defense and Sp. Def stats.
514	Heal Order	Bug	Status	0	0	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[514]	Measured	The user calls out its underlings to heal it. The user regains up to half of its max HP.
515	Captivate	Normal	Status	0	100	20	0	0	8	NA	NA	NA	FALSE	data.js:moves[515]	Measured	If the foe is the opposite gender of the user, the foe's Special Attack is harshly lowered.
516	Defog	Flying	Status	0	0	15	0	0	0	42	43	NA	FALSE	data.js:moves[516]	Measured	A strong wind blows away the target's obstacles. It also lowers the target's evasiveness.
517	Origin Pulse	Water	Special	110	85	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[517]	Measured	The user attacks opposing Pokemon with countless beams of light that glow a deep blue.
518	Precipice Blades	Ground	Physical	120	85	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[518]	Measured	The user attacks opposing Pokemon by manifesting the power of the land in blades of stone.
