checkpoint	internal_id	form_key	track	setup_move	ceiling_item	ceiling_item_tag	ceiling_reliable	mean_margin	unlocked_margin	choice_locked	win_rate	switchin_safe_rate	setup_success_rate	slots_scored	reliable_item	item_dependence	moves	ev_spread	confidence
9	444	Monferno	special_setup	Nasty Plot	Black Belt	type_boost	TRUE	0.4143	0.4143	FALSE	0.7714	0.8286	0.8286	35	Black Belt	0.0	Heat Wave,Aura Sphere,Nasty Plot,Taunt	252 SpA / 252 Spe / 6 HP	Derived
9	444	Monferno	mixed	NONE	Black Belt	type_boost	TRUE	1.3857	1.3857	FALSE	0.9143	0.8286	NA	35	Black Belt	0.0	Focus Punch,Flare Blitz,Heat Wave,Aura Sphere	252 Atk / 252 SpA / 6 Spe	Derived
9	444	Monferno	mixed_setup	Swords Dance	Black Belt	type_boost	TRUE	0.6143	0.6143	FALSE	0.7714	0.8286	0.8286	35	Black Belt	0.0	Focus Punch,Flare Blitz,Heat Wave,Swords Dance	252 Atk / 252 SpA / 6 Spe	Derived
9	444	Monferno	support	NONE	Berry Juice	longevity	TRUE	32.1286	32.1286	FALSE	0.8571	0.9143	NA	35	Berry Juice	0.0	Focus Punch,Taunt,Slack Off,Toxic	252 HP / 252 Def / 6 SpD	Derived
9	445	Infernape	physical	NONE	Charcoal	type_boost	TRUE	2.1571	2.1571	FALSE	0.9714	0.9429	NA	35	Charcoal	0.0	Focus Punch,Flare Blitz,Earthquake,Taunt	252 Atk / 252 Spe / 6 HP	Derived
9	445	Infernape	physical_setup	Swords Dance	Black Belt	type_boost	TRUE	1.2429	1.2429	FALSE	0.8857	0.9429	0.9429	35	Black Belt	0.0	Focus Punch,Flare Blitz,Swords Dance,Taunt	252 Atk / 252 Spe / 6 HP	Derived
9	445	Infernape	special	NONE	Black Belt	type_boost	TRUE	1.8714	1.8714	FALSE	0.9143	0.9429	NA	35	Black Belt	0.0	Heat Wave,Aura Sphere,Uproar,Taunt	252 SpA / 252 Spe / 6 HP	Derived
9	445	Infernape	special_setup	Nasty Plot	Black Belt	type_boost	TRUE	1.1286	1.1286	FALSE	0.8857	0.9429	0.9429	35	Black Belt	0.0	Heat Wave,Aura Sphere,Nasty Plot,Taunt	252 SpA / 252 Spe / 6 HP	Derived
9	445	Infernape	mixed	NONE	Charcoal	type_boost	TRUE	2.0714	2.0714	FALSE	0.9714	0.9429	NA	35	Charcoal	0.0	Focus Punch,Flare Blitz,Heat Wave,Aura Sphere	252 Atk / 252 SpA / 6 Spe	Derived
9	445	Infernape	mixed_setup	Swords Dance	Black Belt	type_boost	TRUE	1.2143	1.2143	FALSE	0.8571	0.9429	0.9429	35	Black Belt	0.0	Focus Punch,Flare Blitz,Heat Wave,Swords Dance	252 Atk / 252 SpA / 6 Spe	Derived
9	446	Piplup	special	NONE	Mystic Water	type_boost	TRUE	1.0429	1.0429	FALSE	0.7714	0.8	NA	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Hidden Power,Yawn	252 SpA / 252 Spe / 6 HP	Derived
9	446	Piplup	special_setup	Work Up	Mystic Water	type_boost	TRUE	0.2429	0.2429	FALSE	0.7143	0.8	0.8	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Work Up,Yawn	252 SpA / 252 Spe / 6 HP	Derived
9	446	Piplup	support	NONE	Berry Juice	longevity	TRUE	1.3857	1.3857	FALSE	0.7429	0.8571	NA	35	Berry Juice	0.0	Hydro Pump,Yawn,Mist,Toxic	252 HP / 252 Def / 6 SpD	Derived
9	447	Prinplup	special	NONE	Mystic Water	type_boost	TRUE	1.9286	1.9286	FALSE	0.7714	0.8571	NA	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Hidden Power,Yawn	252 SpA / 252 Spe / 6 HP	Derived
9	447	Prinplup	special_setup	Work Up	Mystic Water	type_boost	TRUE	1.1286	1.1286	FALSE	0.7714	0.8571	0.8571	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Work Up,Yawn	252 SpA / 252 Spe / 6 HP	Derived
9	448	Empoleon	special	NONE	Metal Coat	type_boost	TRUE	4.6429	4.6429	FALSE	0.8571	0.9143	NA	35	Metal Coat	0.0	Make It Rain,Hydro Pump,Ice Beam,Yawn	252 SpA / 252 Spe / 6 HP	Derived
9	448	Empoleon	special_setup	Nasty Plot	Metal Coat	type_boost	TRUE	3.7286	3.7286	FALSE	0.8571	0.9143	0.9143	35	Metal Coat	0.0	Make It Rain,Hydro Pump,Nasty Plot,Yawn	252 SpA / 252 Spe / 6 HP	Derived
9	449	Starly	physical	NONE	Sharp Beak	type_boost	TRUE	0.3857	0.3857	FALSE	0.6857	0.5714	NA	35	Sharp Beak	0.0	Brave Bird,Take Down,Steel Wing,Whirlwind	252 Atk / 252 Spe / 6 HP	Derived
9	449	Starly	physical_setup	Agility	Sharp Beak	type_boost	TRUE	-0.4143	-0.4143	FALSE	0.3714	0.5714	0.5714	35	Sharp Beak	0.0	Brave Bird,Take Down,Agility,Whirlwind	252 Atk / 252 Spe / 6 HP	Derived
9	449	Starly	support	NONE	Berry Juice	longevity	TRUE	0.3857	0.3857	FALSE	0.5429	0.8	NA	35	Berry Juice	0.0	Brave Bird,Whirlwind,Toxic,Protect	252 HP / 252 Def / 6 SpD	Derived
9	450	Staravia	physical	NONE	Sharp Beak	type_boost	TRUE	1.1	1.1	FALSE	0.7714	0.7714	NA	35	Sharp Beak	0.0	Brave Bird,Take Down,Steel Wing,Whirlwind	252 Atk / 252 Spe / 6 HP	Derived
9	450	Staravia	physical_setup	Agility	Sharp Beak	type_boost	TRUE	0.3	0.3	FALSE	0.6286	0.7714	0.7714	35	Sharp Beak	0.0	Brave Bird,Take Down,Agility,Whirlwind	252 Atk / 252 Spe / 6 HP	Derived
9	450	Staravia	support	NONE	Berry Juice	longevity	TRUE	1.9571	1.9571	FALSE	0.8	0.8571	NA	35	Berry Juice	0.0	Brave Bird,Whirlwind,Toxic,Protect	252 HP / 252 Def / 6 SpD	Derived
9	451	Staraptor	physical	NONE	Silk Scarf	type_boost	TRUE	2.3571	2.3571	FALSE	0.9143	0.8857	NA	35	Silk Scarf	0.0	Brave Bird,Double-Edge,Close Combat,Whirlwind	252 Atk / 252 Spe / 6 HP	Derived
9	451	Staraptor	physical_setup	Agility	Silk Scarf	type_boost	TRUE	1.5	1.5	FALSE	0.8857	0.8857	0.8857	35	Silk Scarf	0.0	Brave Bird,Double-Edge,Agility,Whirlwind	252 Atk / 252 Spe / 6 HP	Derived
9	452	Bidoof	physical	NONE	Silk Scarf	type_boost	TRUE	0.5571	0.5571	FALSE	0.7429	0.7714	NA	35	Silk Scarf	0.0	Skull Bash,Superpower,Iron Tail,Yawn	252 Atk / 252 Spe / 6 HP	Derived
9	452	Bidoof	physical_setup	Swords Dance	Silk Scarf	type_boost	TRUE	-2.8429	-2.8429	FALSE	0.6	0.7714	0.7714	35	Silk Scarf	0.0	Skull Bash,Superpower,Swords Dance,Yawn	252 Atk / 252 Spe / 6 HP	Derived
9	452	Bidoof	support	NONE	Berry Juice	longevity	TRUE	-2.3286	-2.3286	FALSE	0.5714	0.8857	NA	35	Berry Juice	0.0	Skull Bash,Yawn,Toxic,Taunt	252 HP / 252 Def / 6 SpD	Derived
9	453	Bibarel	physical	NONE	Silk Scarf	type_boost	TRUE	2.3286	2.3286	FALSE	0.8571	0.8286	NA	35	Silk Scarf	0.0	Skull Bash,Focus Punch,Liquidation,Yawn	252 Atk / 252 Spe / 6 HP	Derived
9	453	Bibarel	physical_setup	Swords Dance	Silk Scarf	type_boost	TRUE	-1.4429	-1.4429	FALSE	0.8	0.8286	0.8286	35	Silk Scarf	0.0	Skull Bash,Focus Punch,Swords Dance,Yawn	252 Atk / 252 Spe / 6 HP	Derived
9	454	Kricketot	physical	NONE	Muscle Band	split_boost	FALSE	-3.0714	-3.0714	FALSE	0.1143	0.4857	NA	35	Expert Belt	0.4572	Bug Bite,Tackle,Bullet Seed	252 Atk / 252 Spe / 6 HP	Derived
9	454	Kricketot	special	NONE	Expert Belt	expert_belt	TRUE	-1.4143	-1.4143	FALSE	0.2286	0.4857	NA	35	Expert Belt	0.0	Uproar,Struggle Bug	252 SpA / 252 Spe / 6 HP	Derived
9	454	Kricketot	mixed	NONE	SilverPowder	type_boost	FALSE	-1.8429	-1.8429	FALSE	0.0857	0.4857	NA	35	Expert Belt	0.0	Bug Bite,Tackle,Uproar,Struggle Bug	252 Atk / 252 SpA / 6 Spe	Derived
9	455	Kricketune	physical	NONE	Muscle Band	split_boost	FALSE	0.9	0.9	FALSE	0.7429	0.9143	NA	35	Expert Belt	0.2286	Lunge,Brick Break,Night Slash,Taunt	252 Atk / 252 Spe / 6 HP	Derived
9	455	Kricketune	physical_setup	Swords Dance	Muscle Band	split_boost	FALSE	0.5571	0.5571	FALSE	0.6857	0.9143	0.9143	35	Expert Belt	0.0571	Lunge,Brick Break,Swords Dance,Taunt	252 Atk / 252 Spe / 6 HP	Derived
9	456	Shinx	physical	NONE	Muscle Band	split_boost	FALSE	0.4429	0.4429	FALSE	0.6286	0.6286	NA	35	Magnet	0.0286	Wild Charge,Iron Tail,Play Rough,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	456	Shinx	support	NONE	Berry Juice	longevity	TRUE	0.6429	0.6429	FALSE	0.6286	0.8857	NA	35	Berry Juice	0.0	Wild Charge,Roar,Toxic,Light Screen	252 HP / 252 Def / 6 SpD	Derived
9	457	Luxio	physical	NONE	Magnet	type_boost	TRUE	1.3286	1.3286	FALSE	0.8	0.8571	NA	35	Magnet	0.0	Wild Charge,Iron Tail,Play Rough,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	458	Luxray	physical	NONE	Muscle Band	split_boost	FALSE	2.8143	2.8143	FALSE	0.9143	0.9429	NA	35	Magnet	0.0286	Volt Tackle,Crunch,Iron Tail,Electric Terrain	252 Atk / 252 Spe / 6 HP	Derived
9	459	Budew	special	NONE	Poison Barb	type_boost	TRUE	0.0143	0.0143	FALSE	0.5143	0.5714	NA	35	Poison Barb	0.0	Sludge Bomb,Energy Ball,Uproar,Stun Spore	252 SpA / 252 Spe / 6 HP	Derived
9	459	Budew	special_setup	Growth	Poison Barb	type_boost	TRUE	-0.8143	-0.8143	FALSE	0.2857	0.5714	0.5714	35	Poison Barb	0.0	Sludge Bomb,Energy Ball,Growth,Stun Spore	252 SpA / 252 Spe / 6 HP	Derived
9	459	Budew	support	NONE	Berry Juice	longevity	TRUE	-0.6143	-0.6143	FALSE	0.4286	0.8571	NA	35	Berry Juice	0.0	Sludge Bomb,Stun Spore,Toxic,Protect	252 HP / 252 Def / 6 SpD	Derived
9	460	Roserade	special	NONE	Poison Barb	type_boost	TRUE	1.5857	1.5857	FALSE	0.8571	0.8857	NA	35	Poison Barb	0.0	Sludge Bomb,Energy Ball,Uproar,Grassy Terrain	252 SpA / 252 Spe / 6 HP	Derived
9	461	Cranidos	physical	NONE	Hard Stone	type_boost	TRUE	1.6714	1.6714	FALSE	0.8286	0.7429	NA	35	Hard Stone	0.0	Head Smash,Thrash,Earthquake,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	461	Cranidos	physical_setup	Swords Dance	Hard Stone	type_boost	TRUE	0.6714	0.6714	FALSE	0.6857	0.7429	0.7429	35	Hard Stone	0.0	Head Smash,Thrash,Swords Dance,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	462	Rampardos	physical	NONE	Hard Stone	type_boost	TRUE	2.9857	2.9857	FALSE	0.9429	0.8857	NA	35	Hard Stone	0.0	Head Smash,Focus Punch,Thrash,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	462	Rampardos	physical_setup	Swords Dance	Hard Stone	type_boost	TRUE	1.9857	1.9857	FALSE	0.7714	0.8857	0.8857	35	Hard Stone	0.0	Head Smash,Focus Punch,Swords Dance,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	463	Shieldon	physical	NONE	Hard Stone	type_boost	TRUE	3.5571	3.5571	FALSE	0.7429	0.8	NA	35	Hard Stone	0.0	Stone Edge,Iron Tail,Double-Edge,Protect	252 Atk / 252 Spe / 6 HP	Derived
9	463	Shieldon	physical_setup	Rock Polish	Hard Stone	type_boost	TRUE	2.7857	2.7857	FALSE	0.6571	0.8	0.8	35	Hard Stone	0.0	Stone Edge,Iron Tail,Rock Polish,Protect	252 Atk / 252 Spe / 6 HP	Derived
9	463	Shieldon	special	NONE	Hard Stone	type_boost	TRUE	3.9	3.9	FALSE	0.8286	0.8	NA	35	Hard Stone	0.0	Meteor Beam,Flash Cannon,Ice Beam,Protect	252 SpA / 252 Spe / 6 HP	Derived
9	463	Shieldon	special_setup	Rock Polish	Hard Stone	type_boost	TRUE	3.1286	3.1286	FALSE	0.6571	0.8	0.8	35	Hard Stone	0.0	Meteor Beam,Flash Cannon,Rock Polish,Protect	252 SpA / 252 Spe / 6 HP	Derived
9	463	Shieldon	mixed	NONE	Hard Stone	type_boost	TRUE	3.4143	3.4143	FALSE	0.7429	0.8	NA	35	Hard Stone	0.0	Stone Edge,Iron Tail,Meteor Beam,Flash Cannon	252 Atk / 252 SpA / 6 Spe	Derived
9	463	Shieldon	mixed_setup	Rock Polish	Hard Stone	type_boost	TRUE	3.0143	3.0143	FALSE	0.6571	0.8	0.8	35	Hard Stone	0.0	Stone Edge,Iron Tail,Meteor Beam,Rock Polish	252 Atk / 252 SpA / 6 Spe	Derived
9	463	Shieldon	support	NONE	Berry Juice	longevity	TRUE	58.8429	58.8429	FALSE	0.6286	0.9143	NA	35	Berry Juice	0.0	Stone Edge,Protect,Taunt,Roar	252 HP / 252 Def / 6 SpD	Derived
9	464	Bastiodon	physical	NONE	Hard Stone	type_boost	TRUE	7.2143	7.2143	FALSE	0.9143	0.9143	NA	35	Hard Stone	0.0	Stone Edge,Iron Tail,Double-Edge,Detect	252 Atk / 252 Spe / 6 HP	Derived
9	464	Bastiodon	physical_setup	Rock Polish	Hard Stone	type_boost	TRUE	6.4429	6.4429	FALSE	0.8	0.9143	0.9143	35	Hard Stone	0.0	Stone Edge,Iron Tail,Rock Polish,Detect	252 Atk / 252 Spe / 6 HP	Derived
9	464	Bastiodon	special	NONE	Hard Stone	type_boost	TRUE	7.5286	7.5286	FALSE	0.9143	0.9143	NA	35	Hard Stone	0.0	Meteor Beam,Flash Cannon,Ice Beam,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	464	Bastiodon	special_setup	Rock Polish	Hard Stone	type_boost	TRUE	6.7571	6.7571	FALSE	0.8857	0.9143	0.9143	35	Hard Stone	0.0	Meteor Beam,Flash Cannon,Rock Polish,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	464	Bastiodon	mixed	NONE	Hard Stone	type_boost	TRUE	7.0143	7.0143	FALSE	0.8857	0.9143	NA	35	Hard Stone	0.0	Stone Edge,Iron Tail,Meteor Beam,Flash Cannon	252 Atk / 252 SpA / 6 Spe	Derived
9	464	Bastiodon	mixed_setup	Rock Polish	Hard Stone	type_boost	TRUE	6.6143	6.6143	FALSE	0.8571	0.9143	0.9143	35	Hard Stone	0.0	Stone Edge,Iron Tail,Meteor Beam,Rock Polish	252 Atk / 252 SpA / 6 Spe	Derived
9	464	Bastiodon	support	NONE	Berry Juice	longevity	TRUE	136.2143	136.2143	FALSE	0.8286	0.9143	NA	35	Berry Juice	0.0	Stone Edge,Detect,Taunt,Roar	252 HP / 252 Def / 6 SpD	Derived
9	465	Burmy	physical	NONE	Muscle Band	split_boost	FALSE	-3.6429	-3.6429	FALSE	0.0571	0.5429	NA	35	Expert Belt	0.3714	Bug Bite,Tackle,Detect,Protect	252 Atk / 252 Spe / 6 HP	Derived
9	465	Burmy	special	NONE	Expert Belt	expert_belt	TRUE	-2.1571	-2.1571	FALSE	0.1429	0.5429	NA	35	Expert Belt	0.0	Struggle Bug,Hidden Power,Electroweb,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	465	Burmy	mixed	NONE	Expert Belt	expert_belt	TRUE	-2.8714	-2.8714	FALSE	0.0571	0.5429	NA	35	Expert Belt	0.0	Bug Bite,Tackle,Struggle Bug,Hidden Power	252 Atk / 252 SpA / 6 Spe	Derived
9	465	Burmy	support	NONE	Berry Juice	longevity	TRUE	-7.6143	-7.6143	FALSE	0.0571	0.8857	NA	35	Berry Juice	0.0	Bug Bite,Detect,Protect	252 HP / 252 Def / 6 SpD	Derived
9	466	Wormadam	special	NONE	Expert Belt	expert_belt	TRUE	0.9	0.9	FALSE	0.6571	0.7143	NA	35	Expert Belt	0.0	Leaf Storm,Bug Buzz,Psychic,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	466	Wormadam	special_setup	Quiver Dance	SilverPowder	type_boost	FALSE	-0.1	-0.1	FALSE	0.4857	0.7143	0.7143	35	Expert Belt	0.0	Leaf Storm,Bug Buzz,Quiver Dance,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	466	Wormadam	support	NONE	Berry Juice	longevity	TRUE	1.4714	1.4714	FALSE	0.5714	0.8571	NA	35	Berry Juice	0.0	Leaf Storm,Detect,Toxic,Protect	252 HP / 252 Def / 6 SpD	Derived
9	467	Mothim	physical	NONE	Sharp Beak	type_boost	TRUE	0.6429	0.6429	FALSE	0.7714	0.8	NA	35	Sharp Beak	0.0	U-turn,Aerial Ace,Facade,Detect	252 Atk / 252 Spe / 6 HP	Derived
9	467	Mothim	physical_setup	Quiver Dance	Sharp Beak	type_boost	TRUE	-0.1857	-0.1857	FALSE	0.4286	0.8	0.8	35	Sharp Beak	0.0	U-turn,Aerial Ace,Quiver Dance,Detect	252 Atk / 252 Spe / 6 HP	Derived
9	467	Mothim	special	NONE	Expert Belt	expert_belt	TRUE	1.4143	1.4143	FALSE	0.8286	0.8	NA	35	Expert Belt	0.0	Hurricane,Bug Buzz,Psychic,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	467	Mothim	special_setup	Quiver Dance	SilverPowder	type_boost	FALSE	0.6429	0.6429	FALSE	0.7714	0.8	0.8	35	Sharp Beak	0.0	Hurricane,Bug Buzz,Quiver Dance,Detect	252 SpA / 252 Spe / 6 HP	Derived
9	467	Mothim	mixed	NONE	Sharp Beak	type_boost	TRUE	1.3286	1.3286	FALSE	0.8286	0.8	NA	35	Sharp Beak	0.0	U-turn,Aerial Ace,Hurricane,Bug Buzz	252 Atk / 252 SpA / 6 Spe	Derived
9	467	Mothim	mixed_setup	Quiver Dance	Expert Belt	expert_belt	TRUE	0.5286	0.5286	FALSE	0.7429	0.8	0.8	35	Expert Belt	0.0	U-turn,Aerial Ace,Hurricane,Quiver Dance	252 Atk / 252 SpA / 6 Spe	Derived
9	468	Combee	physical	NONE	Sharp Beak	type_boost	TRUE	-0.8714	-0.8714	FALSE	0.3143	0.4571	NA	35	Sharp Beak	0.0	Bug Bite,Dual Wingbeat	252 Atk / 252 Spe / 6 HP	Derived
9	468	Combee	special	NONE	Sharp Beak	type_boost	TRUE	-1.3571	-1.3571	FALSE	0.2	0.4571	NA	35	Sharp Beak	0.0	Bug Buzz,Gust,Hidden Power	252 SpA / 252 Spe / 6 HP	Derived
9	468	Combee	mixed	NONE	Sharp Beak	type_boost	TRUE	-0.9571	-0.9571	FALSE	0.2571	0.4571	NA	35	Sharp Beak	0.0	Bug Bite,Dual Wingbeat,Bug Buzz,Gust	252 Atk / 252 SpA / 6 Spe	Derived
9	469	Vespiquen	physical	NONE	Sharp Beak	type_boost	TRUE	2.4714	2.4714	FALSE	0.9143	0.9429	NA	35	Sharp Beak	0.0	Attack Order,Brave Bird,Slash,Destiny Bond	252 Atk / 252 Spe / 6 HP	Derived
9	469	Vespiquen	physical_setup	Hone Claws	Sharp Beak	type_boost	TRUE	1.6714	1.6714	FALSE	0.8286	0.9429	0.9429	35	Sharp Beak	0.0	Attack Order,Brave Bird,Hone Claws,Destiny Bond	252 Atk / 252 Spe / 6 HP	Derived
9	469	Vespiquen	special	NONE	Sharp Beak	type_boost	TRUE	2.2143	2.2143	FALSE	0.8857	0.9429	NA	35	Sharp Beak	0.0	Air Slash,Sludge Bomb,Uproar,Destiny Bond	252 SpA / 252 Spe / 6 HP	Derived
9	469	Vespiquen	mixed	NONE	Sharp Beak	type_boost	TRUE	2.1857	2.1857	FALSE	0.8857	0.9429	NA	35	Sharp Beak	0.0	Attack Order,Brave Bird,Air Slash,Sludge Bomb	252 Atk / 252 SpA / 6 Spe	Derived
9	469	Vespiquen	mixed_setup	Hone Claws	Sharp Beak	type_boost	TRUE	1.3286	1.3286	FALSE	0.7143	0.9429	0.9429	35	Sharp Beak	0.0	Attack Order,Brave Bird,Air Slash,Hone Claws	252 Atk / 252 SpA / 6 Spe	Derived
9	470	Pachirisu	physical	NONE	Muscle Band	split_boost	FALSE	3.5286	3.5286	FALSE	0.8	1	NA	35	Expert Belt	0.1143	Last Resort,Thunder Punch,Iron Tail,Reflect	252 Atk / 252 Spe / 6 HP	Derived
9	470	Pachirisu	special	NONE	Magnet	type_boost	TRUE	3.5571	3.5571	FALSE	0.8286	1	NA	35	Magnet	0.0	Thunderbolt,Uproar,Alluring Voice,Reflect	252 SpA / 252 Spe / 6 HP	Derived
9	470	Pachirisu	mixed	NONE	Magnet	type_boost	TRUE	4.0143	4.0143	FALSE	0.8286	1	NA	35	Magnet	0.0	Last Resort,Thunder Punch,Thunderbolt,Uproar	252 Atk / 252 SpA / 6 Spe	Derived
9	470	Pachirisu	support	NONE	Berry Juice	longevity	TRUE	11.1571	11.1571	FALSE	0.7714	1	NA	35	Berry Juice	0.0	Last Resort,Reflect,Light Screen,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
9	471	Buizel	physical	NONE	Muscle Band	split_boost	FALSE	0.7286	0.7286	FALSE	0.7429	0.7143	NA	35	Mystic Water	0.1715	Focus Punch,Aqua Tail,Iron Tail,Toxic	252 Atk / 252 Spe / 6 HP	Derived
9	471	Buizel	physical_setup	Agility	Muscle Band	split_boost	FALSE	-0.3	-0.3	FALSE	0.4571	0.7143	0.7143	35	Mystic Water	0.0286	Focus Punch,Aqua Tail,Agility,Toxic	252 Atk / 252 Spe / 6 HP	Derived
9	471	Buizel	special	NONE	Mystic Water	type_boost	TRUE	0.7	0.7	FALSE	0.7429	0.7143	NA	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Razor Wind,Toxic	252 SpA / 252 Spe / 6 HP	Derived
9	471	Buizel	special_setup	Agility	Mystic Water	type_boost	TRUE	-0.1	-0.1	FALSE	0.5429	0.7143	0.7143	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Agility,Toxic	252 SpA / 252 Spe / 6 HP	Derived
9	471	Buizel	mixed	NONE	Mystic Water	type_boost	TRUE	0.8143	0.8143	FALSE	0.8	0.7143	NA	35	Mystic Water	0.0	Focus Punch,Aqua Tail,Hydro Pump,Ice Beam	252 Atk / 252 SpA / 6 Spe	Derived
9	471	Buizel	mixed_setup	Agility	Mystic Water	type_boost	TRUE	-0.1	-0.1	FALSE	0.5143	0.7143	0.7143	35	Mystic Water	0.0	Focus Punch,Aqua Tail,Hydro Pump,Agility	252 Atk / 252 SpA / 6 Spe	Derived
9	471	Buizel	support	NONE	Berry Juice	longevity	TRUE	-2.5571	-2.5571	FALSE	0.4571	0.8286	NA	35	Berry Juice	0.0	Focus Punch,Toxic,Protect,Substitute	252 HP / 252 Def / 6 SpD	Derived
9	472	Floatzel	physical	NONE	Mystic Water	type_boost	TRUE	1.9	1.9	FALSE	0.8571	0.8571	NA	35	Mystic Water	0.0	Wave Crash,Focus Punch,Iron Tail,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	472	Floatzel	physical_setup	Bulk Up	Mystic Water	type_boost	TRUE	1.0143	1.0143	FALSE	0.8	0.8571	0.8571	35	Mystic Water	0.0	Wave Crash,Focus Punch,Bulk Up,Roar	252 Atk / 252 Spe / 6 HP	Derived
9	472	Floatzel	special	NONE	Mystic Water	type_boost	TRUE	1.8714	1.8714	FALSE	0.8286	0.8571	NA	35	Mystic Water	0.0	Hydro Pump,Ice Beam,Aura Sphere,Roar	252 SpA / 252 Spe / 6 HP	Derived
9	472	Floatzel	mixed	NONE	Mystic Water	type_boost	TRUE	1.8429	1.8429	FALSE	0.8	0.8286	NA	35	Mystic Water	0.0	Wave Crash,Focus Punch,Hydro Pump,Ice Beam	252 Atk / 252 SpA / 6 Spe	Derived
9	472	Floatzel	mixed_setup	Bulk Up	Mystic Water	type_boost	TRUE	0.8429	0.8429	FALSE	0.8	0.8286	0.8286	35	Mystic Water	0.0	Wave Crash,Focus Punch,Hydro Pump,Bulk Up	252 Atk / 252 SpA / 6 Spe	Derived
9	473	Cherubi	special	NONE	Wise Glasses	split_boost	FALSE	0.1286	0.1286	FALSE	0.5429	0.5143	NA	35	Expert Belt	0.1715	Solar Beam,Dazzling Gleam,Hidden Power,Morning Sun	252 SpA / 252 Spe / 6 HP	Derived
9	473	Cherubi	special_setup	Growth	Wise Glasses	split_boost	FALSE	-0.9857	-0.9857	FALSE	0.2857	0.5143	0.5143	35	Expert Belt	0.1143	Solar Beam,Dazzling Gleam,Growth,Morning Sun	252 SpA / 252 Spe / 6 HP	Derived
9	473	Cherubi	support	NONE	Berry Juice	longevity	TRUE	13.2143	13.2143	FALSE	0.5143	0.8571	NA	35	Berry Juice	0.0	Solar Beam,Morning Sun,Stun Spore,Leech Seed	252 HP / 252 Def / 6 SpD	Derived
9	474	Cherrim	physical	NONE	Expert Belt	expert_belt	TRUE	6.2714	6.2714	FALSE	0.8571	0.7714	NA	35	Expert Belt	0.0	Solar Blade,Double-Edge,Play Rough,Morning Sun	252 Atk / 252 Spe / 6 HP	Derived
9	474	Cherrim	physical_setup	Swords Dance	Muscle Band	split_boost	FALSE	3.9571	3.9571	FALSE	0.7714	0.7714	0.7714	35	Expert Belt	0.0285	Solar Blade,Double-Edge,Swords Dance,Morning Sun	252 Atk / 252 Spe / 6 HP	Derived
9	475	Shellos	special	NONE	Expert Belt	expert_belt	TRUE	1.4429	1.4429	FALSE	0.7714	0.8286	NA	35	Expert Belt	0.0	Hydro Pump,Ice Beam,Earth Power,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
9	475	Shellos	support	NONE	Berry Juice	longevity	TRUE	53.3286	53.3286	FALSE	0.8	0.8857	NA	35	Berry Juice	0.0	Hydro Pump,Rain Dance,Recover,Toxic	252 HP / 252 Def / 6 SpD	Derived
9	476	Gastrodon	physical	NONE	Soft Sand	type_boost	TRUE	6.0714	6.0714	FALSE	0.8857	0.9714	NA	35	Soft Sand	0.0	Earthquake,Stone Edge,Body Slam,Rain Dance	252 Atk / 252 Spe / 6 HP	Derived
9	476	Gastrodon	physical_setup	Curse	Soft Sand	type_boost	TRUE	4.8714	4.8714	FALSE	0.8286	0.9714	0.9714	35	Soft Sand	0.0	Earthquake,Stone Edge,Curse,Rain Dance	252 Atk / 252 Spe / 6 HP	Derived
9	476	Gastrodon	special	NONE	Soft Sand	type_boost	TRUE	6.1571	6.1571	FALSE	0.8857	0.9714	NA	35	Soft Sand	0.0	Hydro Pump,Earth Power,Ice Beam,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
9	476	Gastrodon	mixed	NONE	Soft Sand	type_boost	TRUE	6.4714	6.4714	FALSE	0.9143	0.9714	NA	35	Soft Sand	0.0	Earthquake,Stone Edge,Hydro Pump,Earth Power	252 Atk / 252 SpA / 6 Spe	Derived
9	476	Gastrodon	mixed_setup	Curse	Soft Sand	type_boost	TRUE	5.3286	5.3286	FALSE	0.7714	0.9714	0.9714	35	Soft Sand	0.0	Earthquake,Stone Edge,Hydro Pump,Curse	252 Atk / 252 SpA / 6 Spe	Derived
