entity_type	entity_name	internal_id	location	region	acquisition_method	cost	currency	quantity	prerequisites	earliest_gate	earliest_gate_name	mode_availability	encounter_rate	level_min	level_max	slot_index	star_tier	tm_number	resolved_move	raid_drops	missable	missable_reason	source_record	confidence	notes
item_ground	Wide Lens	673	Rocket Hideout B2F	Kanto	item-standard	NA	NA	10	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B2F].item-standard[5]	Asserted	 quantity from the official item sheet
item_ground	Rare Candy	68	Rocket Hideout B3F	Kanto	item-standard	NA	NA	1	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B3F].item-standard[5]	Measured	NONE
item_ground	Black Glasses	206	Rocket Hideout B3F	Kanto	item-standard	NA	NA	10	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B3F].item-standard[5]	Asserted	 quantity from the official item sheet
item_ground	TM105	430	Rocket Hideout B3F	Kanto	item-standard	NA	NA	1	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	105	Psychic Noise	NA	TRUE	single placement	data.js:areas[Rocket Hideout B3F].item-standard[5]	Measured	NONE
item_hidden	Nugget	110	Rocket Hideout B3F	Kanto	item-hidden	NA	NA	10	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B3F].item-hidden[5]	Asserted	 quantity from the official item sheet
item_ground	Max Ether	35	Rocket Hideout B4F	Kanto	item-standard	NA	NA	1	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-standard[5]	Measured	NONE
item_ground	Calcium	67	Rocket Hideout B4F	Kanto	item-standard	NA	NA	10	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-standard[5]	Asserted	 quantity from the official item sheet
item_ground	TM49	337	Rocket Hideout B4F	Kanto	item-standard	NA	NA	1	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	49	Leech Life	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-standard[5]	Measured	NONE
item_ground	Lift Key	356	Rocket Hideout B4F	Kanto	item-standard	NA	NA	1	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-standard[5]	Measured	NONE
item_ground	Silph Scope	359	Rocket Hideout B4F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-standard[6]	Measured	NONE
item_hidden	Net Ball	6	Rocket Hideout B4F	Kanto	item-hidden	NA	NA	1	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-hidden[5]	Measured	NONE
item_hidden	Nest Ball	8	Rocket Hideout B4F	Kanto	item-hidden	NA	NA	5	NA	5	Giovanni-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Rocket Hideout B4F].item-hidden[5]	Asserted	 quantity from the official item sheet
gift_pokemon	Dratini	147	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Larvitar	246	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Bagon	395	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Beldum	398	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Gible	496	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Riolu	500	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Rotom	532	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Deino	686	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Larvesta	689	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Honedge	787	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Goomy	812	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Jangmo-o	999	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Toxel	1140	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Dreepy	1177	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
gift_pokemon	Frigibax	1195	Celadon City Game Corner Exchange	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Celadon City Game Corner Exchange].fixed-gift[6]	Measured	NONE
vendor_stock	TM06	294	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	6	Toxic	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM13	301	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	13	Ice Beam	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM16	304	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	16	Light Screen	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM17	305	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	17	Protect	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM20	308	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	20	Hyper Voice	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM24	312	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	24	Thunderbolt	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM33	321	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	33	Reflect	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM35	323	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	35	Flamethrower	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM53	378	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	53	Energy Ball	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM56	381	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	56	Air Slash	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM64	389	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	64	Explosion	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM65	390	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	65	Shadow Claw	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM74	399	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	74	Gyro Ball	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM75	400	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	75	Knock Off	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM79	404	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	79	Dark Pulse	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM82	407	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	82	Sleep Talk	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM83	408	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	83	Scald	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM84	409	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	84	Poison Jab	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM91	416	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	91	Flash Cannon	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM93	418	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	93	Dragon Tail	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM102	427	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	102	Dazzling Gleam	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
vendor_stock	TM110	435	Celadon City Game Corner Exchange	Kanto	item-shop	UNK	money	UNLIMITED	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	110	Scorching Sands	NA	FALSE	NA	data.js:areas[Celadon City Game Corner Exchange].item-shop[6]	Measured	NONE
wild_encounter	Haunter	93	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	20	45	47	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Cofagrigus	616	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	20	45	47	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Dusclops	362	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Mismagius	482	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Mismagius	482	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Cubone	104	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Spiritomb	495	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	5	45	47	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Sableye	322	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	5	45	47	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Polteageist	1147	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	4	45	47	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Polteageist	1147	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	4	45	47	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Rotom	532	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	1	45	47	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Rotom	532	Pokemon Tower 7F	Kanto	wild-day	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	1	45	47	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-day[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Haunter	93	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	20	45	47	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Runerigus	1159	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	20	45	47	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Dusclops	362	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Mismagius	482	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Mismagius	482	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Cubone	104	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	10	45	47	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Spiritomb	495	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	5	45	47	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Sableye	322	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	5	45	47	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Polteageist	1147	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	4	45	47	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Polteageist	1147	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	4	45	47	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Rotom	532	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	1	45	47	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
wild_encounter	Rotom	532	Pokemon Tower 7F	Kanto	wild-night	NA	NA	REPEATABLE	NA	6	Archer-2	UNK	1	45	47	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pokemon Tower 7F].wild-night[6]	Measured	rate Asserted from the locations sheet
item_hidden	Soothe Bell	184	Pokemon Tower 7F	Kanto	item-hidden	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pokemon Tower 7F].item-hidden[6]	Measured	NONE
item_ground	Venusaurite	533	Route 16 Gatehouse 2F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Route 16 Gatehouse 2F].item-standard[6]	Measured	NONE
item_ground	Charzardite X	534	Route 16 Gatehouse 2F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Route 16 Gatehouse 2F].item-standard[6]	Measured	NONE
item_ground	Charzardite Y	535	Route 16 Gatehouse 2F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Route 16 Gatehouse 2F].item-standard[6]	Measured	NONE
item_ground	Blastoisnite	536	Route 16 Gatehouse 2F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Route 16 Gatehouse 2F].item-standard[6]	Measured	NONE
item_ground	TM10	298	Silph Co. 1F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	10	Hidden Power	NA	TRUE	single placement	data.js:areas[Silph Co. 1F].item-standard[6]	Measured	NONE
item_ground	TM73	398	Silph Co. 2F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	73	Thunder Wave	NA	TRUE	single placement	data.js:areas[Silph Co. 2F].item-standard[6]	Measured	NONE
item_hidden	Ultra Ball	2	Silph Co. 2F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 2F].item-hidden[6]	Asserted	 quantity from the official item sheet
item_ground	Hyper Potion	21	Silph Co. 3F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 3F].item-standard[6]	Measured	NONE
item_hidden	Protein	64	Silph Co. 3F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 3F].item-hidden[6]	Asserted	 quantity from the official item sheet
item_ground	Full Heal	23	Silph Co. 4F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 4F].item-standard[6]	Measured	NONE
item_ground	Max Revive	25	Silph Co. 4F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 4F].item-standard[6]	Measured	NONE
item_ground	TM41	329	Silph Co. 4F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	41	Liquidation	NA	TRUE	single placement	data.js:areas[Silph Co. 4F].item-standard[6]	Measured	NONE
item_ground	Garbodorite	731	Silph Co. 4F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 4F].item-standard[6]	Measured	NONE
item_hidden	Iron	65	Silph Co. 4F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 4F].item-hidden[6]	Asserted	 quantity from the official item sheet
item_ground	Protein	64	Silph Co. 5F	Kanto	item-standard	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 5F].item-standard[6]	Asserted	 quantity from the official item sheet
item_ground	Card Key	355	Silph Co. 5F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 5F].item-standard[6]	Measured	NONE
item_ground	TM115	440	Silph Co. 5F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	115	Body Press	NA	TRUE	single placement	data.js:areas[Silph Co. 5F].item-standard[6]	Measured	NONE
item_hidden	Elixir	36	Silph Co. 5F	Kanto	item-hidden	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 5F].item-hidden[6]	Measured	NONE
item_hidden	PP Up	69	Silph Co. 5F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 5F].item-hidden[6]	Asserted	 quantity from the official item sheet
item_ground	HP Up	63	Silph Co. 6F	Kanto	item-standard	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 6F].item-standard[6]	Asserted	 quantity from the official item sheet
item_ground	Audinite	578	Silph Co. 6F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 6F].item-standard[6]	Measured	NONE
item_hidden	Carbos	66	Silph Co. 6F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 6F].item-hidden[6]	Asserted	 quantity from the official item sheet
gift_pokemon	Lapras	131	Silph Co. 7F	Kanto	fixed-gift	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	one-time placement	data.js:areas[Silph Co. 7F].fixed-gift[6]	Measured	NONE
item_ground	TM08	296	Silph Co. 7F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	8	Zen Headbutt	NA	TRUE	single placement	data.js:areas[Silph Co. 7F].item-standard[6]	Measured	NONE
item_ground	Kangaskanite	542	Silph Co. 7F	Kanto	item-standard	NA	NA	1	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 7F].item-standard[6]	Measured	NONE
item_hidden	Zinc	70	Silph Co. 7F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 7F].item-hidden[6]	Asserted	 quantity from the official item sheet
item_ground	Iron	65	Silph Co. 8F	Kanto	item-standard	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 8F].item-standard[6]	Asserted	 quantity from the official item sheet
item_hidden	Nugget	110	Silph Co. 8F	Kanto	item-hidden	NA	NA	10	NA	6	Archer-2	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Silph Co. 8F].item-hidden[6]	Asserted	 quantity from the official item sheet
